DZ2021_code,DZ2021_name,SDZ2021_code,SDZ2021_name,DEA2014_code,DEA2014_name,LGD2014_code,LGD2014_name,COUNTY,PARLCON2024_code,PARLCON2024_name,PARLCON2008_code,PARLCON2008_name,LGD1992_code,LGD1992_name,HEALTH_TRUST,SETTLEMENT2015_code,SETTLEMENT2015_name,SETTLEMENT2015_Band
N20001035,Lisnasharragh_F1,N21000241,Lisnasharragh_F,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001036,Lisnasharragh_F2,N21000241,Lisnasharragh_F,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001037,Lisnasharragh_F3,N21000241,Lisnasharragh_F,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001038,Lisnasharragh_E2,N21000240,Lisnasharragh_E,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001039,Lisnasharragh_G1,N21000242,Lisnasharragh_G,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001040,Lisnasharragh_N1,N21000247,Lisnasharragh_N,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001041,Lisnasharragh_H1,N21000243,Lisnasharragh_H,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001042,Lisnasharragh_F4,N21000241,Lisnasharragh_F,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001043,Lisnasharragh_J1,N21000244,Lisnasharragh_J,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001044,Lisnasharragh_H2,N21000243,Lisnasharragh_H,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001045,Lisnasharragh_G2,N21000242,Lisnasharragh_G,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001046,Lisnasharragh_E3,N21000240,Lisnasharragh_E,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001047,Lisnasharragh_G3,N21000242,Lisnasharragh_G,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001048,Lisnasharragh_J2,N21000244,Lisnasharragh_J,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001049,Lisnasharragh_N2,N21000247,Lisnasharragh_N,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001050,Lisnasharragh_N3,N21000247,Lisnasharragh_N,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001051,Lisnasharragh_J3,N21000244,Lisnasharragh_J,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001052,Lisnasharragh_N4,N21000247,Lisnasharragh_N,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001053,Lisnasharragh_L1,N21000246,Lisnasharragh_L,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001054,Lisnasharragh_J4,N21000244,Lisnasharragh_J,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001055,Lisnasharragh_H3,N21000243,Lisnasharragh_H,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001056,Lisnasharragh_P1,N21000248,Lisnasharragh_P,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001057,Lisnasharragh_K1,N21000245,Lisnasharragh_K,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001058,Lisnasharragh_L2,N21000246,Lisnasharragh_L,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001059,Lisnasharragh_K2,N21000245,Lisnasharragh_K,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001060,Lisnasharragh_J5,N21000244,Lisnasharragh_J,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001061,Lisnasharragh_K3,N21000245,Lisnasharragh_K,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001062,Lisnasharragh_K4,N21000245,Lisnasharragh_K,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001063,Lisnasharragh_P2,N21000248,Lisnasharragh_P,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001064,Lisnasharragh_K5,N21000245,Lisnasharragh_K,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001065,Lisnasharragh_L3,N21000246,Lisnasharragh_L,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001066,Lisnasharragh_Q1,N21000249,Lisnasharragh_Q,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001067,Lisnasharragh_N5,N21000247,Lisnasharragh_N,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000001,Belfast East,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001068,Lisnasharragh_P3,N21000248,Lisnasharragh_P,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001069,Lisnasharragh_P4,N21000248,Lisnasharragh_P,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001070,Lisnasharragh_Q2,N21000249,Lisnasharragh_Q,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001071,Lisnasharragh_R1,N21000250,Lisnasharragh_R,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001072,Lisnasharragh_Q3,N21000249,Lisnasharragh_Q,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001073,Lisnasharragh_R2,N21000250,Lisnasharragh_R,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001074,Lisnasharragh_N6,N21000247,Lisnasharragh_N,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001075,Lisnasharragh_P5,N21000248,Lisnasharragh_P,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001076,Lisnasharragh_R3,N21000250,Lisnasharragh_R,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001077,Lisnasharragh_R4,N21000250,Lisnasharragh_R,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001078,Lisnasharragh_R5,N21000250,Lisnasharragh_R,N10000307,Lisnasharragh,N09000003,Belfast,Down,N05000001,Belfast East,N06000003,Belfast South,95II,Castlereagh,BHSCT,N11000162,METROPOLITAN CASTLEREAGH,C
N20001079,Botanic_A1,N21000251,Botanic_A,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001080,Botanic_A2,N21000251,Botanic_A,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000004,Belfast West,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001081,Botanic_B1,N21000252,Botanic_B,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001082,Botanic_B2,N21000252,Botanic_B,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001083,Botanic_B3,N21000252,Botanic_B,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001084,Botanic_A3,N21000251,Botanic_A,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001085,Botanic_A4,N21000251,Botanic_A,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001086,Botanic_B4,N21000252,Botanic_B,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001087,Botanic_C1,N21000253,Botanic_C,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001088,Botanic_C2,N21000253,Botanic_C,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001089,Botanic_A5,N21000251,Botanic_A,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001090,Botanic_C3,N21000253,Botanic_C,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001091,Botanic_D1,N21000254,Botanic_D,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001092,Botanic_E1,N21000255,Botanic_E,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001093,Botanic_F1,N21000256,Botanic_F,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001094,Botanic_D2,N21000254,Botanic_D,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001095,Botanic_F2,N21000256,Botanic_F,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001096,Botanic_E2,N21000255,Botanic_E,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001097,Botanic_C4,N21000253,Botanic_C,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001098,Botanic_E3,N21000255,Botanic_E,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001099,Botanic_H1,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001100,Botanic_F3,N21000256,Botanic_F,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001101,Botanic_D3,N21000254,Botanic_D,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001102,Botanic_F4,N21000256,Botanic_F,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001103,Botanic_H2,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001104,Botanic_G1,N21000257,Botanic_G,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001105,Botanic_H3,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001106,Botanic_E4,N21000255,Botanic_E,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001107,Botanic_H4,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001108,Botanic_F5,N21000256,Botanic_F,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001109,Botanic_D4,N21000254,Botanic_D,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001110,Botanic_H5,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001111,Botanic_G2,N21000257,Botanic_G,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001112,Botanic_H6,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001113,Botanic_J1,N21000259,Botanic_J,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001114,Botanic_J2,N21000259,Botanic_J,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001115,Botanic_K1,N21000260,Botanic_K,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001116,Botanic_G3,N21000257,Botanic_G,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001117,Botanic_G4,N21000257,Botanic_G,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001118,Botanic_N1,N21000262,Botanic_N,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001119,Botanic_J3,N21000259,Botanic_J,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001120,Botanic_J4,N21000259,Botanic_J,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001121,Botanic_P1,N21000263,Botanic_P,N10000303,Botanic,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001122,Botanic_L1,N21000261,Botanic_L,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001123,Botanic_H7,N21000258,Botanic_H,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001124,Botanic_L2,N21000261,Botanic_L,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001125,Botanic_K2,N21000260,Botanic_K,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001126,Botanic_K3,N21000260,Botanic_K,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001127,Botanic_N2,N21000262,Botanic_N,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001128,Botanic_U1,N21000268,Botanic_U,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001129,Botanic_K4,N21000260,Botanic_K,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001130,Botanic_N3,N21000262,Botanic_N,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001131,Botanic_N4,N21000262,Botanic_N,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001132,Botanic_L3,N21000261,Botanic_L,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001133,Botanic_L4,N21000261,Botanic_L,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001134,Botanic_N5,N21000262,Botanic_N,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001135,Botanic_R1,N21000265,Botanic_R,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001136,Botanic_Q1,N21000264,Botanic_Q,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001137,Botanic_R2,N21000265,Botanic_R,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001138,Botanic_T1,N21000267,Botanic_T,N10000303,Botanic,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001139,Botanic_R3,N21000265,Botanic_R,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001140,Botanic_S1,N21000266,Botanic_S,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001141,Botanic_T2,N21000267,Botanic_T,N10000303,Botanic,N09000003,Belfast,Down,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001142,Botanic_Q2,N21000264,Botanic_Q,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001143,Botanic_R4,N21000265,Botanic_R,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
N20001144,Botanic_S2,N21000266,Botanic_S,N10000303,Botanic,N09000003,Belfast,Antrim,N05000003,Belfast South and Mid Down,N06000003,Belfast South,95GG,Belfast,BHSCT,N11000151,BELFAST CITY,A
